Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_5,Inference_time_5
Finished task 33.0 in stage 26.0 (TID 1233). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.219402313232422
Running task 38.0 in stage 26.0 (TID 1238),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.101672887802124
Running task 39.0 in stage 26.0 (TID 1239),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"### Output:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:

### Result:

### Explanation:",5.193202018737793
Finished task 35.0 in stage 26.0 (TID 1235). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*> to renew session (<*>)
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",3.593623399734497
Finished task 36.0 in stage 26.0 (TID 1236). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*> to renew session (<*>)
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",3.5911262035369873
Finished task 37.0 in stage 26.0 (TID 1237). 2705 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*> to renew session (<*>)
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",3.6152029037475586
Finished task 38.0 in stage 26.0 (TID 1238). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.1919305324554443
Finished task 39.0 in stage 26.0 (TID 1239). 2703 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Error = , LOGIN chdir(<*>) failed: No such file at <*>:<*> point [<*>], connect to proxy <*> to renew session (<*>)
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",3.582120895385742
Running task 0.0 in stage 27.0 (TID 1240),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 27.0 (TID 1240)

### Output:
Running task 0.0 in stage 27.0 (TID 1240)

### Explanation:
Running task 0.0 in stage 27.0 (TID 1240)

### Output:
Running task 0.0 in stage 27.0 (TID 1240)

### Explanation:
Running task 0",5.1797754764556885
Running task 1.0 in stage 27.0 (TID 1241),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 27.0 (TID 1241)

### Output:
Running task 1.0 in stage 27.0 (TID 1241)

### Explanation:
Running task 1.0 in stage 27.0 (TID 1241)

### Output:
Running task 1.0 in stage 27.0 (TID 1241)

### Explanation:
Running task 1",5.216938018798828
Running task 2.0 in stage 27.0 (TID 1242),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 27.0 (TID 1242)

### Output:
Running task 2.0 in stage 27.0 (TID 1242)

### Explanation:
Running task 2.0 in stage 27.0 (TID 1242)

### Output:
Running task 2.0 in stage 27.0 (TID 1242)

### Explanation:
Running task 2",5.146267652511597
Running task 3.0 in stage 27.0 (TID 1243),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 27.0 (TID 1243)

### Output:
Running task 3.0 in stage 27.0 (TID 1243)

### Explanation:
Running task 3.0 in stage 27.0 (TID 1243)

### Output:
Running task 3.0 in stage 27.0 (TID 1243)

### Explanation:
Running task 3",5.179397106170654
Running task 4.0 in stage 27.0 (TID 1244),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 27.0 (TID 1244)

### Output:
Running task 4.0 in stage 27.0 (TID 1244)

### Explanation:
Running task 4.0 in stage 27.0 (TID 1244)

### Output:
Running task 4.0 in stage 27.0 (TID 1244)

### Explanation:
Running task 4",5.0898120403289795
Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 27.0 (TID 1240). 2474 bytes result sent to driver

### Explan",5.173969745635986
Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 27.0 (TID 1244). 2685 bytes result sent to driver

### Explan",5.128068208694458
Finished task 2.0 in stage 27.0 (TID 1242). 2523 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2367818355560303
Running task 5.0 in stage 27.0 (TID 1245),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 5.0 in stage 27.0 (TID 1245)

### Output:
Running task 5.0 in stage 27.0 (TID 1245)

### Explanation:
Running task 5.0 in stage 27.0 (TID 1245)

### Output:
Running task 5.0 in stage 27.0 (TID 1245)

### Explanation:
Running task 5",5.196356296539307
Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver

### Explan",5.094533920288086
Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver

### Explan",5.130247592926025
Running task 6.0 in stage 27.0 (TID 1246),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 6.0 in stage 27.0 (TID 1246)

### Output:
Running task 6.0 in stage 27.0 (TID 1246)

### Explanation:
Running task 6.0 in stage 27.0 (TID 1246)

### Output:
Running task 6.0 in stage 27.0 (TID 1246)

### Explanation:
Running task 6",5.066527605056763
Running task 7.0 in stage 27.0 (TID 1247),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 7.0 in stage 27.0 (TID 1247)

### Output:
Running task 7.0 in stage 27.0 (TID 1247)

### Explanation:
Running task 7.0 in stage 27.0 (TID 1247)

### Output:
Running task 7.0 in stage 27.0 (TID 1247)

### Explanation:
Running task 7",5.126087427139282
Running task 8.0 in stage 27.0 (TID 1248),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 8.0 in stage 27.0 (TID 1248)

### Output:
Running task 8.0 in stage 27.0 (TID 1248)

### Explanation:
Running task 8.0 in stage 27.0 (TID 1248)

### Output:
Running task 8.0 in stage 27.0 (TID 1248)

### Explanation:
Running task 8",5.069445848464966
Running task 9.0 in stage 27.0 (TID 1249),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 9.0 in stage 27.0 (TID 1249)

### Output:
Running task 9.0 in stage 27.0 (TID 1249)

### Explanation:
Running task 9.0 in stage 27.0 (TID 1249)

### Output:
Running task 9.0 in stage 27.0 (TID 1249)

### Explanation:
Running task 9",5.108362436294556
Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver

### Explanation:
Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver

### Explan",5.1789233684539795
Running task 10.0 in stage 27.0 (TID 1250),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 10.0 in stage 27.0 (TID 1250)

### Output:
Running task 10.0 in stage 27.0 (TID 1250)

### Explanation:
Running task 10.0 in stage 27.0 (TID 1250)

### Output:
Running task 10.0 in stage 27.0 (TID 1250)

### Explanation:",5.30512261390686
Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver

### Explanation:
Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver

### Explan",5.201671600341797
Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver

### Explanation:
Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver

### Explan",5.216603755950928
Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver

### Explanation:
Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver

### Explan",5.282739162445068
Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver

### Explanation:
Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver

### Explan",5.178513288497925
Running task 11.0 in stage 27.0 (TID 1251),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 11.0 in stage 27.0 (TID 1251)

### Output:
Running task 11.0 in stage 27.0 (TID 1251)

### Explanation:
Running task 11.0 in stage 27.0 (TID 1251)

### Output:
Running task 11.0 in stage 27.0 (TID 1251)

### Explanation:",5.241802930831909
Running task 12.0 in stage 27.0 (TID 1252),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 12.0 in stage 27.0 (TID 1252)

### Output:
Running task 12.0 in stage 27.0 (TID 1252)

### Explanation:
Running task 12.0 in stage 27.0 (TID 1252)

### Output:
Running task 12.0 in stage 27.0 (TID 1252)

### Explanation:",5.172924041748047
Running task 13.0 in stage 27.0 (TID 1253),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 13.0 in stage 27.0 (TID 1253)

### Output:
Running task 13.0 in stage 27.0 (TID 1253)

### Explanation:
Running task 13.0 in stage 27.0 (TID 1253)

### Output:
Running task 13.0 in stage 27.0 (TID 1253)

### Explanation:",5.143100738525391
Running task 14.0 in stage 27.0 (TID 1254),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 14.0 in stage 27.0 (TID 1254)

### Output:
Running task 14.0 in stage 27.0 (TID 1254)

### Explanation:
Running task 14.0 in stage 27.0 (TID 1254)

### Output:
Running task 14.0 in stage 27.0 (TID 1254)

### Explanation:",5.069491863250732
Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver

### Explanation:
Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver

### Explanation:
Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver",5.1149070262908936
Running task 15.0 in stage 27.0 (TID 1255),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 15.0 in stage 27.0 (TID 1255)

### Output:
Running task 15.0 in stage 27.0 (TID 1255)

### Explanation:
Running task 15.0 in stage 27.0 (TID 1255)

### Output:
Running task 15.0 in stage 27.0 (TID 1255)

### Explanation:",5.079152584075928
Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver

### Explanation:
Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver",5.105454206466675
Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver

### Explanation:
Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver",5.062913179397583
Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver

### Explanation:
Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver",5.042418479919434
Running task 16.0 in stage 27.0 (TID 1256),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 16.0 in stage 27.0 (TID 1256)

### Output:
Running task 16.0 in stage 27.0 (TID 1256)

### Explanation:
Running task 16.0 in stage 27.0 (TID 1256)

### Output:
Running task 16.0 in stage 27.0 (TID 1256)

### Explanation:",5.080182075500488
Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver

### Explanation:
Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver",5.035631895065308
Running task 17.0 in stage 27.0 (TID 1257),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 17.0 in stage 27.0 (TID 1257)

### Output:
Running task 17.0 in stage 27.0 (TID 1257)

### Explanation:
Running task 17.0 in stage 27.0 (TID 1257)

### Output:
Running task 17.0 in stage 27.0 (TID 1257)

### Explanation:",5.079837322235107
Running task 18.0 in stage 27.0 (TID 1258),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 18.0 in stage 27.0 (TID 1258)

### Output:
Running task 18.0 in stage 27.0 (TID 1258)

### Explanation:
Running task 18.0 in stage 27.0 (TID 1258)

### Output:
Running task 18.0 in stage 27.0 (TID 1258)

### Explanation:",5.062525749206543
Running task 19.0 in stage 27.0 (TID 1259),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 19.0 in stage 27.0 (TID 1259)

### Output:
Running task 19.0 in stage 27.0 (TID 1259)

### Explanation:
Running task 19.0 in stage 27.0 (TID 1259)

### Output:
Running task 19.0 in stage 27.0 (TID 1259)

### Explanation:",5.0817694664001465
