Content,EventTemplate,Dataset,Category,Inference_time_1,Unseen_LLAMA_FT_OpenStack_1
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2556121","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.501362085,"<*> ""<*> GET <*> <*> <*> HTTP/<*> <*> status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.481747866,Active base files: <*>
"10.11.21.135,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.3158371","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.82477951,"<*>,<*> ""GET /openstack/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2177148","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.760540009,
"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2238431","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.093720675,"<*>,<*> ""GET /openstack/<*>/vendor_data.json HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0010960","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.765072823,
"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0011439","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.400081396,"<*>,<*> ""GET <*> <*> <*>"" status: <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009611","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.768065691,
"10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2257981","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.114050388,"<*>,<*> ""GET /openstack/<*>/meta_data.json HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0007021","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.389107704,"<*>,<*> ""GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2319629","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.142651558,"<*>,<*> ""GET <*> <*> <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.487868547,Active base files: <*>
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0006430","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.789691448,
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0009499","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.848413944,
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0008729","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.723515034,"<*>,<*> ""GET <*>/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008440","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.825904131,
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008481","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.336105108,"<*>,<*> ""GET <*> <*> HTTP/<*> <*> len: <*> time: <*>"
"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.2272091","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.763549566,
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.525238276,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2029028","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.394996166,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.462830067,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"Total usable vcpus: 16, total allocated vcpus: 0","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,1.11251092,"Total usable vcpus: <*>, total allocated vcpus: <*>"
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,0.863768578,Compute_service record updated for cp-<*>:<*>
Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Base or swap file too young to remove: <*>,OpenStack,Unseen,0.796449661,Base or swap file too young to remove: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2089801","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.734761,
"[instance: bf8c824d-f099-4433-a41e-e3da7578262e] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,1.128500462,"[instance: <*>] Total disk: <*> GB, used: <*> GB"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.2029319","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.459751368,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/bf8c824d-f099-4433-a41e-e3da7578262e HTTP/1.1"" status: 200 len: 1708 time: 0.1956160","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.049814939,"<*> ""<*> GET /v2/<*>/servers/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2687941","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.972464323,"<*> ""<*> GET /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2835598","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.511964083,"<*> ""<*> GET <*> <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563291","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.71894455,"<*> ""<*> GET <*> <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2663469","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.457770824,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2576051","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.389020681,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3168991","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.526770353,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2540560","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.529546261,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2574868","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.526634693,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2626150","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.648694515,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2513149","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.713074207,"<*> ""<*> GET <*> <*> servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2567759","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.325756788,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2645810","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.5838027,"<*> ""<*> GET <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2762039","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.504628658,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.485299826,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2652750","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.321295738,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2607520","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.398336887,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2598419","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.764812708,
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4461639","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.465061426,"<*> ""<*> GET <*> <*> <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672410","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.545428991,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2598760","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.784912586,"<*> ""<*> GET <*>/<*>/<*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2638071","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.56719327,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.487779617,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2605860","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.515764475,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2634540","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.392269611,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2621419","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.513623714,"<*> ""<*> GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3674121","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.328819513,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
[instance: bf8c824d-f099-4433-a41e-e3da7578262e] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,OpenStack,Unseen,0.735276699,[instance: <*>] Instance spawned successfully.
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2863400","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.336152077,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2544081","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.660222292,"<*> ""<*> GET <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.483582973,Active base files: <*>
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2755542","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.516500235,"<*> ""<*> GET <*> <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2584429","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.967026949,"<*> ""<*> GET /v2/<*>/servers/detail HTTP/1.1"" status: <*> len: <*> time: <*>"
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,0.48563838,Active base files: <*>
"10.11.21.136,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2157998","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.146434784,"<*>,<*> ""GET /openstack/<*>/<*> meta_data.json HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0013340","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.516085148,"<*>,<*> ""GET <*> <*> HTTP/<*> "" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2159710","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.118122816,"<*>,<*> ""GET /openstack/<*>/vendor_data.json HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2191730","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.781575441,
"10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2141590","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.80860424,
"10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009689","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.717508316,"<*>,<*> ""GET <*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2261841","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.791632891,
"10.11.21.136,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0023859","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.56263566,"<*>,<*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2300491","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.08775878,"<*>,<*> ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0009940","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.764953136,
"10.11.21.136,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.2360520","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,2.070684195,"<*>,<*> ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0015550","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.970337391,"<*>,<*> ""GET /latest/meta-data/placement/ HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.21.136,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.2186198","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.511865854,"<*>,<*> ""GET <*> <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2665620","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.391394615,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2280791","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.395142555,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0968180","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.398216009,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1882150","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.455728292,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,1.141728878,"[instance: <*>] Total disk: <*> GB, used: <*> GB"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1996739","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.393294334,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/be793e89-2cc3-4f99-9884-9c6a624a84bc HTTP/1.1"" status: 200 len: 1708 time: 0.1866481","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.57445097,"<*> ""<*> GET <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2584841","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,7.822447062,
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2935462","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.346572399,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2618670","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.906396389,"<*> ""<*> GET <*>/v2/<*>/servers/detail HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2564912","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.336013794,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2517929","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.322507858,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661891","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.389095068,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2605171","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.418056726,"<*> ""<*> GET <*> HTTP/<*>"" status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2561631","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.157554865,"<*> ""<*> <*> GET <*> <*> <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2691131","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.207802296,"<*> ""<*> GET <*> <*> status: <*> len: <*> time: <*>"
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2683980","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,1.336795807,"<*> ""<*> GET <*> HTTP/<*> status: <*> len: <*> time: <*>"
