Content,EventTemplate,Dataset,Category,Inference_time_1,Unseen_LLAMA_FT_Linux_1
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.54841876,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.549237967,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.547716141,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.550162077,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.553771257,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.554717064,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.552518845,connection from <*> () at <*>
connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.549275637,connection from <*> () at <*>
connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,0.552920818,connection from <*> () at <*>
restart.,restart.,Linux,Unseen,0.293858528,restart.
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*>:<*>:<*> EDT <*>,Linux,Unseen,1.600015402,Linux version <*> (<*>@<*>)(gcc version <*> <*> (<*>)) #<*> <*> <*> <*>
zapping low mappings.,zapping low mappings.,Linux,Unseen,0.486983299,zapping low mappings.
klogd startup succeeded,klogd startup succeeded,Linux,Unseen,0.486746788,klogd startup succeeded
"DMA zone: 4096 pages, LIFO batch:1","DMA zone: <*> pages, LIFO batch:<*>",Linux,Unseen,0.875900269,"DMA zone: <*> pages, LIFO batch:<*>"
DMI 2.3 present.,DMI <*> present.,Linux,Unseen,0.423234224,DMI <*> present.
You can enable it with acpi=force,You can enable it with acpi=force,Linux,Unseen,0.746156454,You can enable it with acpi=<*>
"CPU 0 irqstacks, hard=02345000 soft=02344000","CPU <*> irqstacks, hard=<*> soft=<*>",Linux,Unseen,0.930487871,"CPU <*> irqstacks, hard=<*> soft=<*>"
portmap startup succeeded,portmap startup succeeded,Linux,Unseen,0.417001486,portmap startup succeeded
rpc.statd startup succeeded,rpc.statd startup succeeded,Linux,Unseen,0.478765249,rpc.statd startup succeeded
"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)","Mount-cache hash table entries: <*> (order: <*>, <*> bytes)",Linux,Unseen,1.110658646,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)"
Checking 'hlt' instruction... OK.,Checking 'hlt' instruction... OK.,Linux,Unseen,0.674956799,Checking '<*>' instruction... OK.
POSIX conformance testing by UNIFIX,POSIX conformance testing by UNIFIX,Linux,Unseen,0.740054131,POSIX conformance testing by UNIFIX
mtrr: v2.0 (20020519),mtrr: <*> (<*>),Linux,Unseen,0.871927738,
ACPI: Subsystem revision 20040326,ACPI: Subsystem revision <*>,Linux,Unseen,0.612380743,ACPI: Subsystem revision <*>
PCI: Probing PCI hardware (bus 00),PCI: Probing PCI hardware (bus <*>),Linux,Unseen,0.807396412,PCI: Probing PCI hardware (bus <*>)
PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,PCI: Using IRQ router PIIX/ICH [<*>/<*>] at <*>,Linux,Unseen,1.324641943,PCI: Using IRQ router PIIX/ICH [8086/2410] at <*>
"Total HugeTLB memory allocated, 0","Total HugeTLB memory allocated, <*>",Linux,Unseen,0.680934668,"Total HugeTLB memory allocated, <*>"
"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)","Dquot-cache hash table entries: <*> (order <*>, <*> bytes)",Linux,Unseen,1.124172688,"Dquot-cache hash table entries: <*> (order <*>, <*>) bytes"
Linux agpgart interface v0.100 (c) Dave Jones,Linux agpgart interface <*> (c) Dave Jones,Linux,Unseen,1.064057112,Linux agpgart interface v0.100 (c) Dave Jones
